Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption
7,23,5,0,25.905603,58.343475,1960.3784,3,1,1,0.006642,86.07635
7,20,1,1,22.455574,32.423233,1185.1239,1,0,1,18.354765,65.429245
7,18,3,1,23.155195,30.015976,1199.2849,8,1,1,0.006642,91.114075
7,14,1,1,21.641256,49.854816,1878.3197,2,0,1,29.965326,70.41928
7,1,6,1,28.925667,49.621822,1878.2141,3,0,0,18.558731,82.55942
7,12,7,1,20.854212,59.969086,1789.9951,1,1,0,14.960534,73.18014
7,19,6,0,23.81755,52.56342,1701.2992,1,1,1,29.965326,70.61466
7,10,1,1,28.847666,40.647556,1373.0852,7,0,0,16.043556,84.660034
7,3,5,0,20.007565,30.015976,1000.9789,9,0,0,22.824644,79.33642
7,1,4,0,27.951616,55.81011,1999.9823,9,0,1,29.965326,76.695114
7,10,5,0,24.545404,48.0979,1506.7216,5,0,1,23.018963,85.23139
7,21,4,0,28.349327,35.105026,1928.4576,2,0,1,12.601428,84.06357
7,14,7,1,20.007565,48.835327,1634.1405,8,1,0,27.889229,75.73903
7,3,3,1,24.0728,32.770416,1490.1415,2,1,0,4.966987,61.37964
7,15,7,1,20.213308,57.056225,1597.0034,0,0,0,25.327494,72.66449
7,1,7,0,27.990616,31.563185,1634.6436,9,0,0,29.418045,81.58819
7,22,3,1,29.99867,59.969086,1922.3306,5,0,1,5.7650642,81.77184
7,14,4,1,21.42773,49.53251,1893.3455,8,1,0,13.15676,72.15217
7,4,5,0,27.261086,32.15963,1193.7446,2,0,0,22.650023,82.88918
7,7,7,0,23.978865,52.220257,1391.6013,3,1,0,16.126202,70.70858
7,16,3,0,21.921019,30.015976,1739.5388,9,0,0,15.44182,69.219376
7,12,5,0,27.12191,43.125122,1668.7478,8,0,0,22.587946,88.08007
7,4,2,0,20.007565,37.04098,1308.882,0,0,0,27.243855,71.6127
7,11,7,0,28.55546,34.03041,1756.1807,8,1,1,16.36913,89.77252
7,20,2,0,21.103683,56.283817,1510.1238,4,1,0,19.415184,68.36973
7,18,4,0,25.041147,44.100937,1285.478,5,1,1,6.357685,84.85221
7,20,5,1,27.228806,57.65446,1965.9521,7,1,0,13.034191,67.96313
7,9,6,1,24.488237,56.7662,1386.9124,8,0,1,29.435486,75.953735
7,5,2,0,25.03458,59.969086,1292.0728,9,1,0,10.84587,69.13246
7,1,7,0,21.10775,40.099865,1938.6548,9,1,0,21.5539,77.124725
7,3,3,1,20.007565,30.015976,1668.3503,5,0,1,13.3814745,62.485283
7,18,3,1,24.733908,33.952583,1227.1533,3,0,1,10.13171,74.90218
7,1,2,0,29.99867,43.778793,1901.3491,7,0,0,12.450411,70.91937
7,23,6,0,24.19805,49.267143,1639.2792,9,1,1,8.568098,77.01834
7,15,1,0,25.462978,49.35613,1843.2798,2,1,0,19.76392,81.95917
7,18,5,1,25.341515,31.498833,1582.2133,7,1,0,23.42664,82.26268
7,18,5,0,25.476355,55.16252,1448.5137,8,1,0,20.837234,85.61404
7,12,5,1,27.334312,55.849907,1848.1891,3,0,1,24.522135,75.16764
7,11,5,0,20.04443,44.467888,1946.0233,7,1,1,11.560611,71.585945
7,14,7,0,21.489147,35.18382,1130.0549,3,0,0,10.300844,67.44003
7,9,3,1,24.482105,51.77142,1679.3035,9,0,1,0.006642,89.984985
7,8,2,0,21.82463,37.20364,1340.2722,0,1,1,5.6291733,69.26395
7,12,2,0,29.99867,45.95517,1249.1754,9,0,0,5.8151913,79.945114
7,3,3,0,26.431644,34.988308,1772.4661,9,0,1,3.5506349,81.979706
7,8,7,0,23.064966,53.6199,1977.4457,5,0,1,9.880999,69.79323
7,3,7,0,20.007565,59.969086,1894.2498,2,0,0,20.069994,76.767136
7,5,3,0,29.049335,43.753613,1000.51263,0,1,0,10.526727,68.14098
7,8,1,1,27.913145,32.30714,1740.7765,7,1,0,22.863102,86.34097
7,11,1,1,28.604658,36.427334,1681.8281,7,0,1,10.450226,95.52565
7,2,5,1,20.007565,34.694122,1646.9086,5,0,0,9.168305,70.82175
7,10,3,1,25.117662,45.630917,1274.3893,8,1,1,29.014452,75.64227
7,1,1,1,23.632322,54.427963,1542.1014,7,1,0,0.006642,75.30299
7,10,7,0,29.99867,48.482536,1702.6307,7,0,1,24.874239,95.2594
7,9,4,1,25.243057,41.219303,1261.7332,0,0,1,0.006642,68.28043
7,12,7,1,23.79323,54.890553,1692.5739,9,1,1,19.03924,69.41428
7,22,7,0,27.673836,59.969086,1343.3483,4,0,0,22.682798,86.45941
7,23,2,0,29.516844,58.76204,1608.9779,9,0,0,10.7799,94.79336
7,7,6,0,25.68033,54.08517,1114.5264,3,0,1,25.8178,88.25038
7,2,1,0,23.32725,38.06945,1539.8164,4,1,0,12.67308,69.692184
7,18,2,0,20.007565,30.015976,1785.9216,6,0,1,0.006642,53.26328
7,17,3,1,25.887728,36.951096,1867.1213,4,1,1,9.194211,76.17518
7,7,6,1,28.431662,56.906784,1343.7899,3,0,1,6.122708,90.77259
7,3,2,1,29.783632,42.14017,1387.4918,0,1,0,20.186153,87.31436
7,2,1,0,27.08317,37.5428,1474.3766,6,0,0,26.66055,75.10083
7,23,7,0,20.345917,34.28515,1478.2343,3,1,1,9.511392,63.189068
7,3,7,1,24.440203,34.845898,1779.0947,6,0,1,0.006642,75.56253
7,22,3,1,28.797081,31.3941,1385.5986,2,1,0,15.548615,86.24925
7,19,6,0,22.75814,47.073425,1902.2831,9,0,0,11.954631,77.123215
7,15,5,1,27.652586,55.781525,1511.8167,7,1,1,0.006642,90.81868
7,3,7,1,29.918596,49.732758,1999.9823,3,0,0,16.4802,97.97098
7,20,7,0,29.99867,46.5639,1375.076,4,0,1,12.689277,91.70252
7,7,1,0,22.381657,42.617867,1673.6127,0,0,1,1.9304796,61.820133
7,3,7,0,22.850866,43.113087,1890.872,8,0,0,8.356441,77.635895
7,6,3,0,22.761856,31.898445,1374.3984,2,1,0,15.488768,74.34685
7,15,5,0,29.14009,46.619995,1202.63,9,0,0,1.6950699,79.997696
7,12,6,0,25.66465,41.9577,1639.7881,3,0,0,29.484505,97.326584
7,21,7,0,22.494394,30.015976,1269.9978,5,0,1,11.842314,72.4008
7,3,1,0,26.744175,34.845436,1803.5338,4,0,0,23.122126,98.26744
7,1,7,0,21.342245,59.969086,1291.8418,0,1,1,24.309193,74.98337
7,6,3,0,28.348919,57.44178,1038.6577,3,0,0,13.501558,90.16682
7,12,2,0,22.951578,54.482174,1885.0872,2,0,0,11.493758,72.59146
7,16,6,1,24.140064,54.41603,1609.0997,2,1,1,23.098944,70.69241
7,19,2,0,22.25515,39.22333,1889.6056,6,1,0,4.224001,64.99938
7,1,5,0,21.747631,37.362236,1771.0953,8,1,1,27.975834,71.93745
7,8,4,0,24.559929,35.60834,1664.5537,7,1,0,20.90434,70.85054
7,2,2,0,25.607044,30.015976,1000.51263,5,1,1,5.984976,90.86035
7,2,1,0,27.42264,36.076447,1714.5765,9,0,1,29.965326,90.09661
7,16,6,1,27.405481,30.015976,1515.625,8,0,0,10.737083,83.78275
7,13,2,0,28.180027,43.1989,1621.6476,0,1,1,16.678131,77.594795
7,17,1,0,23.896326,42.12082,1724.4252,0,0,1,7.1572776,69.099625
7,7,7,0,24.073023,59.969086,1299.2714,3,1,0,17.516047,74.97571
7,7,5,0,21.75612,52.06022,1446.8275,9,0,1,24.82396,74.11896
7,0,1,0,25.53888,50.986614,1425.3534,7,0,0,29.965326,74.96015
7,2,6,0,25.481047,58.82142,1456.8945,8,1,0,29.965326,85.471375
7,15,5,1,24.889612,34.873882,1999.9823,0,1,1,24.9838,79.57841
7,21,4,0,29.99867,37.35588,1612.0806,4,0,0,25.978357,83.921486
7,11,4,0,28.350094,37.50689,1999.9823,3,0,1,6.24799,90.01645
7,6,5,0,20.590916,45.392963,1143.018,3,0,1,0.006642,59.21975
7,4,5,1,24.80082,30.015976,1821.9757,6,1,1,21.401917,81.40716
7,14,4,0,25.156427,53.17166,1483.9221,4,0,0,0.006642,86.26928
7,9,6,1,22.761187,48.249943,1353.932,9,0,1,29.965326,57.67592
7,21,6,1,20.007565,31.411804,1079.2317,3,0,0,15.137969,62.653996
7,10,2,1,21.037611,30.458878,1395.0472,6,1,0,25.392853,68.61481
7,5,4,0,20.007565,52.38456,1006.7332,4,1,1,14.601002,64.26832
7,5,7,0,22.966595,51.152424,1430.6658,0,0,0,24.806814,74.797035
7,16,5,1,24.86711,49.27534,1007.28796,5,0,0,18.010952,88.99389
7,10,5,0,21.51344,45.182407,1853.9009,5,0,0,19.675013,67.57604
7,6,7,0,24.442814,48.87726,1576.7108,1,0,0,19.479343,70.06734
7,12,3,0,21.754784,48.10105,1516.4948,3,0,0,16.05746,75.87492
7,21,5,0,25.25022,59.076126,1917.5906,5,1,1,8.399888,76.468376
7,12,2,1,26.300241,53.847637,1078.6348,0,0,1,0.006642,71.333336
7,4,4,1,23.146494,33.14981,1714.2395,8,0,0,27.712269,75.78936
7,9,2,1,20.68252,42.566338,1624.7306,7,1,0,15.4969845,59.48085
7,7,2,0,23.430782,59.83309,1320.9553,5,0,0,23.237534,74.79257
7,12,6,0,25.83116,59.969086,1356.6453,7,0,0,0.006642,73.90936
7,6,7,0,23.42269,52.948643,1169.7115,9,0,0,21.666424,73.04441
7,2,5,0,21.34969,35.160583,1782.9158,2,0,1,5.9669557,71.52756
7,0,3,0,28.100374,59.969086,1958.9884,0,0,0,20.727797,90.4832
7,22,1,0,27.270685,50.769424,1527.242,5,0,1,0.006642,77.67405
7,12,7,0,21.597624,32.88725,1253.9725,4,0,0,29.965326,61.348957
7,18,2,0,24.47046,43.125412,1000.51263,8,0,1,29.965326,80.21749
7,4,7,0,22.73308,45.5178,1469.8405,3,1,0,18.326675,77.20554
7,19,3,0,22.277128,51.03033,1324.3916,7,1,1,0.006642,66.24448
7,13,7,1,29.630285,54.05244,1373.653,2,0,1,5.568572,82.99361
7,19,4,1,25.965702,43.329803,1378.9518,9,0,1,15.276811,95.37774
7,19,7,0,24.43553,30.015976,1567.1652,2,0,0,5.945065,88.29499
7,16,4,1,29.066792,51.49913,1126.4246,4,1,0,10.083633,81.67274
7,22,1,0,25.467247,33.26429,1878.4844,7,0,1,0.006642,77.07261
7,4,3,1,20.98323,46.95072,1861.0621,3,1,1,15.10599,72.91206
7,3,6,0,23.36488,41.54819,1733.0559,1,1,0,26.876867,81.38573
7,17,2,1,26.970499,33.19303,1322.5712,6,1,1,29.965326,81.39173
7,15,3,1,29.426348,51.837494,1073.4216,7,1,1,16.320522,85.22864
7,8,1,1,23.182095,59.969086,1344.719,4,0,1,27.139568,63.74951
7,6,3,0,20.007565,59.048065,1263.5669,0,1,1,19.76167,55.274994
7,23,7,0,29.99867,52.879963,1566.0604,2,1,0,14.887324,78.628395
7,2,5,0,26.938267,59.969086,1045.0576,4,0,1,29.965326,83.93254
7,21,2,0,29.437756,33.061195,1489.1882,6,1,0,12.993878,89.29727
7,13,4,0,23.948053,48.474903,1570.4432,7,1,0,15.250998,77.09769
7,20,7,0,29.99867,49.08782,1734.9695,9,0,1,29.23421,75.547516
7,21,7,0,28.35543,42.16332,1750.7078,7,0,1,17.684027,95.25222
7,21,4,1,22.701925,40.70514,1427.0145,0,0,0,28.53254,74.05105
7,21,6,0,20.007565,48.49686,1697.023,2,1,1,19.859804,72.71288
7,16,1,1,22.025288,49.70845,1826.7147,8,1,1,23.81325,74.792595
7,13,5,0,20.546154,35.649944,1422.6906,1,1,1,23.325863,66.82268
7,0,6,1,20.007565,39.05009,1591.2101,5,1,1,17.280533,67.297104
7,19,5,1,27.757414,48.256508,1876.0299,3,0,1,10.431119,82.86011
7,13,6,0,29.99867,30.308447,1222.5626,0,0,1,15.933514,77.8027
7,6,2,1,29.412918,38.298134,1195.5646,3,1,0,6.6621532,85.50345
7,22,3,1,26.57593,47.65682,1057.9797,4,0,0,16.798702,62.75442
7,18,4,0,23.053228,44.767345,1269.4122,3,0,0,0.006642,54.301746
7,11,4,0,23.774996,58.708332,1873.8137,6,0,1,24.99662,66.07197
7,15,7,0,29.191656,30.015976,1126.03,7,1,0,1.9148921,76.23283
7,1,1,0,26.05099,59.969086,1000.51263,0,0,0,23.133018,69.94047
7,14,4,1,24.832369,30.202967,1831.871,0,1,0,15.809238,71.75455
7,19,2,0,27.882162,37.684925,1948.2366,4,1,1,12.646614,82.95053
7,22,5,1,20.007565,59.969086,1028.7694,7,0,1,4.260773,84.88915
7,2,4,0,29.99867,50.68144,1716.8514,4,1,0,26.724096,84.08753
7,2,3,1,27.320465,36.458168,1323.3983,5,1,1,26.08614,87.3603
7,16,5,1,29.17208,36.7608,1563.2312,5,0,0,12.793022,91.53433
7,16,7,0,25.026646,54.109726,1999.9823,2,0,0,16.584688,68.38579
7,3,5,1,27.737513,30.301325,1628.6262,2,0,1,5.5051947,83.836655
7,5,4,0,20.501509,43.312195,1159.9178,7,0,0,0.006642,75.67225
7,18,7,0,23.99114,40.417557,1694.921,7,0,0,5.712554,82.21391
7,11,6,0,28.480818,59.969086,1495.9275,7,0,0,9.325506,74.670944
7,2,5,0,27.588812,46.06419,1215.3735,9,0,1,15.265539,86.421326
7,5,4,0,24.277714,48.545467,1767.3109,5,1,0,16.677773,69.30475
7,19,3,0,29.99867,42.55588,1612.5471,6,0,0,29.965326,88.16027
7,18,6,0,25.791874,48.91599,1419.7394,5,0,0,21.597986,80.55401
7,5,7,1,21.065691,50.65568,1263.0938,1,1,1,28.057251,65.73916
7,13,2,0,29.99867,38.50073,1666.0911,7,1,1,7.0565066,76.14826
7,7,4,1,29.116468,38.772575,1079.3997,6,0,0,8.732178,72.881485
7,14,7,1,25.87565,34.40482,1051.435,1,0,1,5.3592978,89.41822
7,12,4,0,28.1761,41.565388,1550.4633,7,1,0,12.605629,75.11261
7,4,5,0,29.876926,33.52508,1344.7415,5,1,0,7.0581098,70.222786
7,18,4,1,23.761515,59.969086,1885.2816,4,0,0,12.998718,69.88616
7,3,2,0,22.932735,42.637363,1000.51263,4,0,1,0.006642,76.30364
7,8,4,0,25.084524,43.119377,1212.9175,8,1,1,9.451363,71.35245
7,5,1,1,24.913834,45.09539,1746.013,0,1,1,21.588436,84.215225
7,3,5,1,20.007565,43.401443,1022.1369,8,0,1,12.168119,76.99996
7,2,3,1,29.99867,56.527473,1835.8021,8,1,0,1.8350846,93.783676
7,18,6,1,24.788212,30.015976,1154.3679,9,1,0,11.673857,75.3256
7,22,7,0,23.294653,37.701897,1791.6818,1,0,1,0.006642,72.97756
7,22,6,1,22.21372,35.173496,1214.0258,6,1,0,15.735679,72.715576
7,23,7,0,23.60245,44.279865,1035.2961,3,0,1,18.809763,82.824814
7,17,1,0,24.51382,42.40805,1000.51263,6,0,0,1.9404817,64.04447
7,22,6,0,21.930975,41.6437,1403.1882,5,1,1,18.676292,61.47489
7,9,1,1,25.730782,48.69066,1468.2346,6,1,0,28.650536,67.634926
7,9,2,1,23.17915,44.780327,1519.8715,7,1,0,13.17891,73.43482
7,22,1,0,28.895601,38.74614,1197.2074,0,1,0,19.517223,76.00612
7,18,6,0,27.442854,30.015976,1820.7888,1,0,1,23.375437,83.03476
7,17,7,0,22.646362,39.57333,1022.6049,3,0,0,15.957631,61.502228
7,3,4,1,21.600706,40.90014,1463.1014,0,1,0,11.185746,53.57891
7,1,3,1,24.259394,30.390875,1531.5044,7,1,1,3.5023293,81.8714
7,23,6,1,23.292084,33.74808,1718.6128,9,0,0,0.006642,75.46312
7,10,3,0,25.57613,39.745758,1741.4368,7,0,1,23.492579,73.34602
7,21,6,1,26.769756,44.083225,1919.5161,2,0,0,12.565477,79.044685
7,7,2,1,23.574104,52.185246,1135.0806,7,0,0,9.744222,81.205826
7,6,3,0,24.990158,59.969086,1789.7993,4,1,0,19.919638,65.675865
7,13,5,1,20.62719,49.137802,1861.5764,5,1,0,27.125711,56.01459
7,16,3,1,21.906656,48.615486,1839.5558,5,1,1,26.11273,69.864845
7,19,2,1,20.007565,59.969086,1068.4779,3,0,0,14.217982,72.65402
7,17,4,0,21.028805,32.743984,1388.4302,1,0,1,8.612298,73.87364
7,19,1,1,23.47563,54.580456,1812.6384,7,0,0,24.642883,84.28333
7,14,2,0,20.806454,54.439255,1990.1205,5,1,0,15.638281,63.619377
7,17,3,1,24.985876,43.77191,1968.4097,5,0,1,0.006642,87.41174
7,10,3,0,22.37722,51.784267,1620.5076,9,0,0,4.428437,72.966705
7,12,7,1,21.104717,33.027416,1319.5096,6,1,0,13.328238,84.78248
7,17,3,0,25.09175,30.015976,1301.489,6,0,0,13.756521,81.2348
7,16,7,1,29.837307,36.807114,1528.0642,9,1,1,12.571585,81.42855
7,13,2,0,26.927425,54.840363,1128.7548,0,0,0,18.920843,64.972435
7,9,6,1,29.99867,57.966362,1738.72,1,1,0,14.57246,88.36611
7,7,7,0,29.99867,58.489807,1570.9667,8,1,0,0.47751716,91.976006
7,20,3,0,27.311367,55.43149,1452.7878,0,0,0,3.0952718,80.22546
7,3,2,1,20.007565,46.340313,1567.0022,0,0,1,14.137024,71.24255
7,2,4,1,20.007565,30.015976,1000.51263,3,1,0,14.184953,62.336796
7,1,5,1,25.86354,31.54591,1052.7383,3,0,1,4.021589,78.77145
7,9,4,0,23.49601,48.921944,1275.2039,9,1,0,8.684048,85.83391
7,10,1,0,24.731094,53.326073,1369.1975,1,0,0,4.463087,77.598755
7,11,1,1,26.214287,42.170444,1748.0735,0,1,0,9.13238,76.26945
7,17,5,1,29.99867,49.565117,1141.0933,0,1,0,22.986965,77.93519
7,18,7,0,21.508694,40.88694,1783.7866,8,0,1,5.7854323,74.63024
7,17,3,0,22.385862,39.68724,1698.3615,3,1,0,6.716226,62.353718
7,14,3,0,23.778164,33.542606,1871.5277,4,1,1,29.103836,62.109734
7,3,5,1,22.695465,38.93809,1214.3882,7,0,1,12.669139,78.485214
7,14,2,0,29.481133,50.779663,1152.9403,0,0,1,14.249377,91.20903
7,15,2,0,21.713102,54.4988,1136.0211,9,1,1,0.006642,72.372
7,10,2,0,20.8793,59.20997,1465.8179,4,0,0,25.755953,57.726665
7,14,3,0,20.007565,42.48872,1579.74,0,1,0,29.965326,71.518105
7,10,3,0,22.51055,59.969086,1135.9045,4,1,0,8.236047,64.81655
7,9,6,1,20.007565,58.204964,1881.9164,6,1,1,7.149557,58.403095
7,18,7,1,21.90063,59.969086,1855.1754,5,1,1,7.728409,84.006
7,3,2,0,25.255497,59.969086,1727.9222,4,0,0,29.965326,70.62888
7,2,3,0,27.86538,32.35246,1485.3093,7,1,0,24.35843,95.410645
7,22,5,1,26.05396,52.26629,1745.5978,6,1,0,22.757359,89.38342
7,14,7,0,24.15008,43.48792,1999.9823,4,1,1,3.9492304,75.34843
7,2,6,0,29.99867,37.959675,1678.6223,4,1,0,26.37603,81.42626
7,17,1,0,20.989983,50.24944,1999.9823,0,0,0,19.849524,71.31814
7,6,6,1,27.06717,30.015976,1757.7839,3,1,1,6.960353,77.772835
7,10,5,1,26.81758,48.095577,1203.2703,2,0,1,14.979153,69.04781
7,10,1,0,23.519709,41.4215,1933.7222,8,1,0,24.6275,84.12873
7,18,3,0,22.825815,41.750526,1999.9823,4,0,0,10.732268,77.00231
7,17,1,1,22.30456,34.187164,1193.342,4,1,0,3.5236378,76.36292
7,15,2,0,22.229174,41.304836,1731.454,9,0,0,15.6393,99.20112
7,1,5,1,29.418444,38.55824,1290.6791,9,0,1,7.515972,89.70531
7,17,4,0,24.99196,47.961613,1388.574,7,1,0,0.006642,72.652596
7,13,3,1,22.599155,52.47199,1163.313,0,0,1,20.386538,84.17422
7,4,3,1,23.733965,59.969086,1499.6296,8,1,1,9.206597,71.29049
7,15,5,0,28.670782,58.674835,1441.9281,5,0,0,24.224615,78.91844
7,23,2,0,20.007565,49.44003,1937.973,5,1,1,0.006642,73.78839
7,19,1,0,28.442045,57.341595,1847.6525,8,0,1,22.115807,83.85462
7,6,6,0,27.987705,39.716713,1227.346,3,1,1,6.1781106,64.10746
7,7,6,0,20.007565,40.991467,1444.6906,0,0,0,5.422152,60.921917
7,0,6,1,24.465712,53.975803,1452.2264,6,1,0,0.006642,75.38582
7,20,3,1,29.99867,36.556744,1248.7285,1,1,1,2.966742,76.00194
7,7,7,0,20.870314,50.344154,1852.3098,5,1,0,2.6839151,58.2849
7,18,6,1,29.99867,31.837778,1142.3882,6,0,1,14.8601,74.754875
7,12,7,0,24.771296,42.291054,1573.9979,1,1,1,29.965326,66.8899
7,3,2,0,29.99744,36.446957,1004.91235,2,0,1,21.041843,88.85458
7,23,1,0,25.80069,44.68345,1903.2775,0,1,1,24.512081,70.59719
7,8,2,0,20.714384,54.036613,1334.7549,2,0,0,12.479728,57.09073
7,3,2,0,24.696802,30.015976,1999.9823,4,0,0,0.57878643,83.29611
7,15,3,0,20.671719,37.634407,1188.6865,2,1,1,14.349909,92.09258
7,20,2,0,20.007565,54.73206,1565.7423,0,1,0,6.548637,66.3925
7,10,3,1,27.476759,38.625626,1122.8064,5,0,1,14.423173,90.35799
7,16,1,1,26.867783,52.190506,1547.6768,5,1,0,18.942354,99.20112
7,12,3,0,20.332636,43.674442,1240.5718,0,1,1,4.9790444,54.93163
7,0,5,0,20.007565,41.82677,1540.3235,8,0,1,29.965326,78.15828
7,0,4,1,21.374123,33.972607,1268.0801,9,0,1,29.965326,66.392334
7,7,3,1,25.83883,40.984432,1999.9823,3,1,0,5.354883,78.6328
7,12,1,0,25.302204,50.680813,1579.1869,7,0,1,11.435992,75.66783
7,3,1,1,27.76194,30.015976,1631.144,6,1,0,14.297812,78.83856
7,10,5,0,26.697498,37.308235,1594.6418,8,1,1,1.6309202,78.499214
7,0,6,0,22.218851,56.154827,1068.289,7,0,0,0.14197324,72.93103
7,19,2,1,22.213425,48.019886,1201.2252,7,0,0,3.019108,67.830795
7,8,4,1,24.996372,53.441177,1501.8073,7,1,1,11.093676,64.37528
7,7,2,1,26.520847,42.168407,1194.4796,0,1,0,19.04148,71.844536
7,11,4,1,26.218376,46.641773,1259.0415,3,0,0,21.69309,71.45114
7,7,7,0,26.59629,59.969086,1999.9823,4,0,1,3.6809702,72.6871
7,5,2,1,23.02378,55.32782,1171.3604,7,0,1,6.1467566,85.27719
7,13,2,1,28.379988,30.866928,1950.2969,4,1,0,12.801944,90.90739
7,1,2,0,25.899128,40.07851,1350.3867,7,0,1,6.684477,86.85818
7,1,6,1,26.946558,51.00071,1956.745,5,1,1,23.670906,76.73019
7,9,3,1,27.713825,34.339893,1121.2539,0,1,1,7.6502333,74.62319
7,5,5,0,21.417994,48.51443,1815.9746,2,0,0,15.010651,57.20651
7,9,6,1,24.173542,44.4795,1323.1401,2,0,0,23.614817,75.28987
7,8,3,0,27.47992,45.694805,1491.7666,6,0,1,3.1278746,78.93128
7,6,4,1,21.57953,36.504383,1828.1472,5,1,0,17.09845,62.51746
7,23,7,1,29.99867,52.49486,1135.6185,6,0,1,26.354177,81.9119
7,22,1,1,27.383888,59.969086,1889.4493,7,1,1,29.965326,62.401688
7,14,1,1,24.242918,54.238895,1834.3776,4,0,0,11.513258,77.441505
7,17,1,0,26.090414,44.22993,1984.855,0,0,1,17.78231,68.72409
7,4,1,1,23.3663,30.015976,1892.8027,2,0,0,2.3553538,84.62005
7,8,7,1,24.398157,49.27046,1920.1199,6,0,0,23.561995,72.83785
7,18,6,1,20.007565,42.317513,1966.6135,6,1,1,21.134686,68.30714
7,4,1,1,24.672218,49.727173,1206.8262,7,1,0,6.918214,78.41027
7,4,7,1,20.007565,43.8213,1193.0752,6,0,1,19.510353,69.57929
7,13,5,0,22.463568,48.639713,1533.8391,2,0,0,25.323738,81.678276
7,9,4,1,20.007565,39.938087,1493.5693,9,1,0,10.103711,57.669323
7,3,3,1,24.52219,46.217567,1678.1,5,0,0,26.842514,92.11281
7,23,4,1,24.699268,55.4043,1650.3119,6,0,0,22.415604,88.47547
7,10,4,0,24.69898,30.80652,1846.086,8,0,0,29.267002,86.26531
7,21,5,0,29.047918,59.969086,1660.064,3,0,1,22.704617,88.43988
7,20,4,0,23.04878,35.59198,1612.1716,6,0,0,29.965326,72.399414
7,12,4,0,23.242798,30.889294,1160.3616,6,1,0,8.735615,80.52001
7,10,3,0,26.768284,57.848854,1641.4868,6,0,1,15.981647,93.39961
7,15,1,0,24.71833,43.68257,1209.4454,6,1,0,12.100347,75.6421
7,7,7,1,24.223343,42.99412,1363.467,1,0,0,6.6629605,72.84758
7,21,3,1,26.105,50.514507,1241.773,9,0,0,29.965326,87.78099
7,20,4,0,28.347383,59.969086,1231.9584,7,0,0,15.709778,80.23235
7,19,2,0,22.810722,55.091156,1895.3802,9,1,1,29.965326,90.039055
7,11,4,0,26.066643,53.483795,1254.8105,6,0,0,0.006642,74.41809
7,7,4,0,26.798183,59.969086,1265.5111,3,1,0,25.494133,65.84674
7,2,2,1,29.543972,59.321514,1205.9376,7,0,0,0.006642,95.81078
7,11,7,0,20.007565,57.381676,1203.5763,4,1,0,17.267256,53.26328
7,13,5,0,26.492344,40.718822,1888.4824,0,1,1,17.058493,87.141975
7,15,4,0,25.53479,30.015976,1415.8624,2,0,0,4.9183283,90.25189
7,23,1,0,21.972862,45.390976,1685.149,7,1,0,29.157328,74.85218
7,21,5,1,27.892775,56.363605,1143.9519,9,0,0,28.084606,82.30989
7,14,4,0,28.816257,55.439137,1044.116,3,0,0,21.917364,91.00734
7,11,3,0,25.951529,59.698578,1057.6798,9,1,1,13.72768,88.80811
7,0,4,0,25.553732,53.231182,1684.3927,5,0,1,22.067585,69.8837
7,0,7,1,21.78787,59.969086,1747.7805,8,0,1,15.603294,76.100204
7,8,3,1,26.768959,46.07599,1318.4723,9,1,1,18.882679,68.65736
7,23,2,0,24.732698,32.977413,1295.2755,0,1,1,20.201696,80.504684
7,3,3,1,20.879427,46.859238,1096.2073,7,0,1,21.321157,66.43918
7,1,6,1,25.551426,53.42666,1000.51263,3,1,1,23.739983,96.18385
7,7,6,1,26.706491,34.30392,1906.288,0,1,1,25.581852,89.474365
7,14,2,1,25.502792,59.969086,1723.1053,6,0,1,4.8177795,83.94416
7,11,4,1,26.130375,30.015976,1622.9763,5,1,0,21.933388,84.36971
7,21,4,0,27.021528,33.226215,1273.9988,8,0,0,22.864136,83.97988
7,1,6,0,22.886768,44.603252,1842.9689,5,0,0,29.965326,79.005165
7,22,7,0,27.35347,41.468174,1799.9539,9,1,0,21.380363,89.693985
7,13,2,0,24.965906,59.969086,1638.125,9,0,0,5.152945,70.354836
7,20,7,1,26.19232,39.35436,1777.6868,4,1,0,19.76354,76.105354
7,6,2,1,28.554522,37.825718,1091.1674,6,1,0,0.006642,87.136955
7,16,7,1,22.615036,41.837334,1761.2181,0,0,0,1.9459457,70.48647
7,7,5,1,21.859062,35.09462,1883.4435,7,1,1,13.883181,80.09303
7,4,4,1,25.387005,30.56445,1523.0408,4,1,1,0.33816537,79.620674
7,7,3,0,28.93818,41.245655,1642.7528,6,1,0,0.006642,95.54512
7,9,1,0,24.314068,32.81743,1883.2762,5,0,0,22.803095,88.94795
7,21,6,0,27.1295,38.869682,1822.7318,5,1,1,14.484252,91.53562
7,15,7,0,25.970102,44.879894,1196.1864,5,1,0,17.575033,74.29331
7,5,1,1,29.016512,34.161827,1874.9081,4,1,1,21.179522,77.35484
7,15,3,0,20.273165,53.994896,1333.2509,7,0,1,6.6903214,67.673996
7,9,3,0,25.326813,51.218227,1991.6682,6,1,1,10.580543,73.7777
7,11,4,1,24.489145,38.463074,1033.2583,9,0,0,6.5920906,74.89603
7,17,3,1,27.437046,53.2436,1456.0923,6,1,0,8.468781,87.77737
7,15,6,0,28.153046,44.41349,1461.2318,0,0,1,23.144705,87.346794
